Country,Indicators,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"MOLDOVA, REPUBLIC OF",East Asia and the Pacific,Thousands,0.398,0.4,0.4,0.3,1.3,1.2,1.3,1.0,0.8,0.8,1.0,2.0,2.1,2.2,2.1,2.1,3.3,4.9,5.3,6.4,0.5,1.3,2.0
"MOLDOVA, REPUBLIC OF",Europe,Thousands,17.228,14.0,17.6,20.2,60.0,59.4,56.4,65.2,68.8,54.9,58.8,67.5,79.4,86.6,84.4,87.5,108.3,128.6,143.5,155.3,26.7,61.3,148.1
"MOLDOVA, REPUBLIC OF",Middle East,Thousands,0.159,0.1,0.3,0.5,,,,,,,,,,,,,,,,,,,0.6
"MOLDOVA, REPUBLIC OF",South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,1.0
"MOLDOVA, REPUBLIC OF",Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
"MOLDOVA, REPUBLIC OF","of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONACO,Total,Thousands,299.0,269.0,261.0,235.0,249.0,286.0,314.0,327.0,324.0,265.0,279.0,295.0,292.0,328.0,329.0,331.3,335.79999999999995,354.9,347.1,363.0,159.29999999999998,218.4,327.09999999999997
MONACO,Africa,Thousands,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.4,3.9,4.1,3.6,4.3,1.1,1.6,3.3
MONACO,Americas,Thousands,44.0,37.0,32.0,24.0,25.0,29.0,34.0,41.0,35.0,27.0,31.0,33.0,38.0,46.0,46.0,39.6,38.0,37.7,41.2,45.7,4.3,13.1,42.4
MONACO,East Asia and the Pacific,Thousands,19.0,13.0,12.0,10.0,13.0,12.0,11.0,12.0,13.0,10.0,12.0,15.0,16.0,17.0,16.0,16.0,13.2,12.8,11.8,13.9,2.2,1.0,5.3
MONACO,Europe,Thousands,210.0,207.0,205.0,187.0,190.0,214.0,240.0,244.0,261.0,216.0,223.0,233.0,222.0,226.0,230.0,237.0,242.8,263.9,252.5,263.0,143.4,182.1,241.6
MONACO,Middle East,Thousands,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,7.0,4.0,5.0,5.0,5.0,9.0,7.0,6.1,6.4,6.9,6.4,8.1,1.1,4.3,8.0
MONACO,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONACO,Other not classified,Thousands,20.0,7.0,6.0,9.0,16.0,25.0,22.0,23.0,5.0,6.0,5.0,6.0,7.0,26.0,26.0,29.2,31.5,29.5,31.6,28.0,7.2,16.3,26.5
MONACO,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONGOLIA,Total,Thousands,154.2,187.4,228.69999999999996,201.1,300.59999999999997,338.7,404.40000000000003,451.90000000000003,446.40000000000003,411.6,456.1000000000001,460.40000000000003,475.90000000000003,417.79999999999995,392.8,386.2,404.19999999999993,469.29999999999995,529.3,577.3,58.80000000000001,32.9,286.3
MONGOLIA,Africa,Thousands,0.2,0.3,0.1,0.2,0.3,0.3,1.0,0.8,0.6,0.4,0.6,1.1,0.8,1.0,0.8,0.8,0.7,0.8,1.0,1.1,0.2,0.1,0.6
MONGOLIA,Americas,Thousands,7.1,7.6,8.0,6.9,12.2,12.9,14.8,15.4,15.8,14.2,16.5,19.9,20.0,18.9,17.6,18.6,20.5,22.2,23.6,24.9,1.4,1.7,10.1
MONGOLIA,East Asia and the Pacific,Thousands,79.2,90.3,122.1,120.7,188.3,223.4,251.8,283.3,266.6,241.2,263.8,278.8,310.0,259.4,237.8,228.7,228.7,265.0,296.2,323.7,20.8,9.0,77.6
MONGOLIA,Europe,Thousands,67.0,88.4,97.7,72.3,98.6,101.1,135.1,150.3,161.1,153.8,173.0,157.9,142.5,135.5,133.9,135.2,150.7,177.4,203.6,221.3,36.2,21.3,195.7
MONGOLIA,Middle East,Thousands,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.5,0.6,0.6,0.6,0.7,0.6,0.7,0.7,0.8,0.9,1.0,1.3,2.3,,0.4,0.6
MONGOLIA,South Asia,Thousands,0.6,0.7,0.7,0.8,1.0,0.8,1.4,1.3,1.4,1.4,1.6,2.0,2.0,2.3,2.0,2.1,2.7,2.9,3.6,4.0,0.2,0.4,1.7
MONGOLIA,Other not classified,Thousands,,,,,,,,0.3,0.3,,,,,,,,,,,,,,
MONGOLIA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Total,Thousands,,,135.0,141.0,188.0,272.0,378.0,984.0,1031.0,1043.0,1088.0,1201.0,1264.0,1324.0,1350.0,1559.8999999999999,1662.1,1877.3,2076.7000000000003,2509.6,350.8,1553.5,2036.3999999999999
MONTENEGRO,Africa,Thousands,,,,,,,,,,,,,,,1.0,1.9,2.3,3.2,3.7,4.1,0.7,3.8,7.2
MONTENEGRO,Americas,Thousands,,,3.0,3.0,3.0,4.0,7.0,9.0,9.0,8.0,11.0,13.0,13.0,13.0,20.0,26.3,30.2,37.5,44.7,54.4,5.3,28.2,55.3
MONTENEGRO,East Asia and the Pacific,Thousands,,,,,1.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,6.0,7.0,25.0,26.3,35.3,59.6,83.9,114.6,5.8,24.9,45.8
MONTENEGRO,Europe,Thousands,,,129.0,135.0,182.0,264.0,366.0,968.0,1013.0,1028.0,1067.0,1172.0,1227.0,1282.0,1302.0,1496.3,1591.7,1774.1,1940.3,2331.5,338.7,1492.5,1917.6
MONTENEGRO,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,1.3,2.3
MONTENEGRO,South Asia,Thousands,,,,,,,,,,,,,,,1.0,1.0,1.1,1.4,2.3,2.4,0.1,2.0,3.4
MONTENEGRO,Other not classified,Thousands,,,3.0,3.0,2.0,3.0,3.0,5.0,6.0,5.0,7.0,11.0,18.0,22.0,1.0,8.1,1.5,1.5,1.8,2.6,0.2,0.8,4.8
MONTENEGRO,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Total,Thousands,10.3,9.799999999999999,9.9,8.4,10.1,9.700000000000001,8.0,7.799999999999999,7.3999999999999995,6.3,6.1,5.3999999999999995,7.3,7.2,8.799999999999999,8.9,8.700000000000001,9.500000000000002,10.200000000000001,10.4,4.5,1.591,
MONTSERRAT,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Americas,Thousands,7.2,7.2,7.0,5.9,6.8,6.4,5.4,5.3,5.0,4.2,4.4,3.8,4.9,4.9,6.3,6.2,5.9,6.4,6.9,7.2,2.8,0.961,
MONTSERRAT,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Europe,Thousands,2.6,2.5,2.8,2.4,3.2,3.2,2.5,2.4,2.3,2.0,1.6,1.5,2.3,2.2,2.4,2.6,2.4,2.7,2.9,2.8,1.6,0.563,
MONTSERRAT,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Other not classified,Thousands,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.4,0.1,0.067,
MONTSERRAT,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MOROCCO,Total,Thousands,4279.0,4379.0,4453.0,4761.0,5477.0,5844.0,6558.0,7408.0,7879.0,8341.2,9288.3,9342.1,9375.199999999999,10046.2,10282.900000000001,10176.900000000001,10331.7,11349.3,12288.7,12932.4,2777.8,3721.7000000000003,10868.900000000001
MOROCCO,Africa,Thousands,89.0,97.0,92.0,103.0,123.0,144.0,165.0,193.0,214.0,223.0,256.0,290.6,316.7,330.6,344.4,354.7,385.8,405.4,437.7,412.5,101.8,131.6,288.9
MOROCCO,Americas,Thousands,179.0,149.0,119.0,108.0,128.0,140.0,173.0,196.0,202.0,215.0,251.0,239.6,257.9,294.6,303.5,333.0,379.4,480.4,563.2,603.8,99.0,94.7,383.7
MOROCCO,East Asia and the Pacific,Thousands,49.0,43.0,44.0,42.0,49.0,52.0,65.0,74.0,76.0,77.7,99.6,96.6,113.3,124.6,127.4,118.1,171.6,266.4,305.8,326.5,55.8,17.6,90.5
MOROCCO,Europe,Thousands,1919.0,1864.0,1869.0,1880.0,2310.0,2608.0,3025.0,3406.0,3564.0,3624.0,4144.9,4138.3,4106.8,4308.0,4440.6,4124.0,3930.6,4478.4,5144.8,5472.7,1096.9,959.2,4125.0
MOROCCO,Middle East,Thousands,79.0,85.0,86.0,79.0,84.0,91.0,106.0,116.0,127.0,134.7,142.0,152.3,198.4,248.6,203.1,201.6,211.8,206.3,202.4,201.6,48.5,76.6,154.4
MOROCCO,South Asia,Thousands,5.0,6.0,6.0,5.0,6.0,8.0,9.0,12.0,12.0,11.8,12.2,12.4,14.4,14.1,15.6,18.0,22.2,25.3,23.0,24.9,5.4,4.2,19.8
MOROCCO,Other not classified,Thousands,1959.0,2135.0,2237.0,2544.0,2777.0,2801.0,3015.0,3411.0,3684.0,4055.0,4382.6,4412.3,4367.7,4725.7,4848.3,5027.5,5230.3,5487.1,5611.8,5890.4,1370.4,2437.8,5806.6
MOROCCO,"of which, nationals residing abroad",Thousands,1953.0,2130.0,2231.0,2537.0,2769.0,2788.0,2986.0,3377.0,3667.0,4048.0,4378.0,4408.0,4363.0,4723.0,4845.5,5025.0,5229.0,5484.0,5610.0,5889.0,1370.0,2437.0,5804.0
MOZAMBIQUE,Total,Thousands,,405.0,943.0,726.0,711.0,954.0,1094.0,1259.0,1439.0,1711.0,1836.0,2013.0,2206.0,1970.0,1750.5,1634.0,1715.0,1513.6000000000001,2869.8999999999996,2033.0,958.6,548.8000000000001,
MOZAMBIQUE,Africa,Thousands,,368.0,848.0,592.0,623.0,852.0,977.0,1043.0,1213.0,1443.0,1466.0,1584.0,1581.0,1411.0,1255.3,1275.0,1353.0,1193.9,2263.6,1391.8,613.0,380.7,
MOZAMBIQUE,Americas,Thousands,,,10.0,5.0,6.0,12.0,14.0,19.0,39.0,46.0,102.0,107.0,135.0,121.0,107.5,76.0,68.0,60.5,114.6,124.7,64.2,32.1,
MOZAMBIQUE,East Asia and the Pacific,Thousands,,,6.0,,,8.0,9.0,13.0,19.0,22.0,28.0,33.0,29.0,26.0,22.7,42.0,42.0,37.0,70.2,64.4,34.9,19.1,
MOZAMBIQUE,Europe,Thousands,,37.0,54.0,43.0,57.0,48.0,55.0,66.0,162.0,193.0,219.0,273.0,444.0,397.0,352.8,213.0,221.0,195.0,369.8,426.6,228.1,111.0,
MOZAMBIQUE,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MOZAMBIQUE,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MOZAMBIQUE,Other not classified,Thousands,,,25.0,86.0,25.0,34.0,39.0,118.0,6.0,7.0,21.0,16.0,17.0,15.0,12.2,28.0,31.0,27.2,51.7,25.5,18.4,5.9,
MOZAMBIQUE,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
MYANMAR,Total,Thousands,206.0,204.0,216.0,205.0,241.0,232.0,264.0,247.0,193.0,762.0,792.0,817.0,1059.0,2043.7,3081.2999999999997,4681.0,2907.3,3443.2,3551.3999999999996,4364.099999999999,903.3999999999999,130.99999999999997,233.4
MYANMAR,Africa,Thousands,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.7,3.3,4.0,3.8,5.9,4.3,4.5,1.4,0.2,0.4
MYANMAR,Americas,Thousands,15.0,17.0,18.0,16.0,20.0,21.0,23.0,19.0,16.0,19.0,21.0,28.0,48.0,67.3,81.9,93.0,102.5,99.7,86.9,88.0,20.5,0.8,3.8
MYANMAR,East Asia and the Pacific,Thousands,129.0,122.0,124.0,116.0,142.0,130.0,148.0,143.0,124.0,676.0,688.0,680.0,848.0,1747.0,2719.0,4283.0,2459.0,2971.2,3136.7,3930.0,788.8,126.0,210.4
MYANMAR,Europe,Thousands,55.0,57.0,65.0,60.0,65.0,68.0,81.0,73.0,41.0,53.0,66.0,88.0,139.0,168.3,200.4,225.0,254.5,259.4,201.9,202.7,63.0,2.1,7.7
MYANMAR,Middle East,Thousands,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.4,4.7,6.0,7.2,6.5,5.7,6.0,1.9,0.2,0.8
MYANMAR,South Asia,Thousands,6.0,7.0,7.0,12.0,12.0,11.0,9.0,10.0,10.0,12.0,14.0,17.0,19.0,55.0,72.0,70.0,80.3,100.5,115.9,132.9,27.8,1.7,10.3
MYANMAR,Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
MYANMAR,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAMIBIA,Total,Thousands,,670.0,758.0,695.0,,778.0,834.0,929.0,931.0,980.0,984.0,1027.0,1078.8,1176.1,1319.9,1387.8,1469.2,1499.3999999999999,1557.2,1595.9999999999998,169.6,232.79999999999998,461.0
NAMIBIA,Africa,Thousands,,536.0,592.0,526.0,,602.0,629.0,690.0,676.0,724.0,714.0,784.0,826.6,912.9,1029.4,1083.3,1093.9,1090.5,1164.2,1251.8,112.0,162.7,255.6
NAMIBIA,Americas,Thousands,,9.0,10.0,12.0,,12.0,16.0,19.0,29.0,27.0,26.0,25.0,26.6,29.1,31.2,34.3,37.4,43.0,39.3,38.2,6.1,6.0,17.6
NAMIBIA,East Asia and the Pacific,Thousands,,,3.0,4.0,,4.0,5.0,6.0,10.0,11.0,11.0,12.0,13.8,16.9,20.1,19.0,21.3,18.6,17.5,23.6,1.9,1.5,5.5
NAMIBIA,Europe,Thousands,,112.0,141.0,142.0,,146.0,167.0,195.0,204.0,206.0,219.0,194.0,198.2,199.7,221.8,233.7,297.5,311.6,305.7,255.6,45.4,58.9,155.0
NAMIBIA,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAMIBIA,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAMIBIA,Other not classified,Thousands,,13.0,12.0,11.0,,14.0,17.0,19.0,12.0,12.0,14.0,12.0,13.6,17.5,17.4,17.5,19.1,35.7,30.5,26.8,4.2,3.7,27.3
NAMIBIA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Africa,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Americas,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,East Asia and the Pacific,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Europe,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NAURU,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEPAL,Total,Thousands,463.0,361.0,274.0,338.0,385.0,374.0,383.0,527.0,500.0,510.0,603.0,736.1,803.1000000000001,797.5,790.0,538.9,753.1,940.1,1173.2,1197.2,230.00000000000003,150.89999999999998,614.8
NEPAL,Africa,Thousands,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.2,1.3,,,2.8,3.0,2.1,,,1.4,1.4,5.5
NEPAL,Americas,Thousands,53.0,43.0,25.0,25.0,30.0,26.0,28.0,41.0,42.0,42.0,50.0,62.5,67.2,59.5,61.4,54.2,72.9,105.2,109.1,110.3,24.5,26.6,93.8
NEPAL,East Asia and the Pacific,Thousands,112.0,88.0,68.0,92.0,97.0,93.0,95.0,140.0,129.0,135.0,148.0,195.9,230.9,260.5,268.5,203.5,267.2,323.3,360.6,393.7,95.2,13.8,97.1
NEPAL,Europe,Thousands,168.0,142.0,96.0,111.0,131.0,112.0,107.0,158.0,147.0,144.0,170.0,207.4,217.0,141.2,147.4,118.8,168.0,210.8,243.3,238.3,43.4,33.1,161.9
NEPAL,Middle East,Thousands,,,,,,,,,6.0,5.0,7.0,4.1,1.2,,,,,,,,1.3,2.2,6.6
NEPAL,South Asia,Thousands,128.0,86.0,84.0,108.0,125.0,139.0,137.0,168.0,150.0,151.0,178.0,236.0,261.8,240.5,198.7,142.5,209.4,249.8,302.0,352.5,62.4,72.1,248.0
NEPAL,Other not classified,Thousands,,,,,1.0,3.0,14.0,19.0,25.0,32.0,50.0,28.0,23.7,95.8,114.0,17.1,32.6,48.9,158.2,102.4,1.8,1.7,1.9
NEPAL,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,Total,Thousands,10004.0,9501.0,9596.0,9181.0,9646.0,10012.0,10739.0,11008.0,10105.0,9921.0,10883.0,11300.0,11680.0,12784.0,13925.0,15007.0,15828.0,17924.0,18781.0,20130.0,7265.0,6248.0,16063.0
NETHERLANDS,Africa,Thousands,108.0,141.0,173.0,131.0,117.0,101.0,93.0,92.0,84.0,84.0,103.0,114.0,112.0,121.0,135.0,130.0,137.0,152.0,156.0,187.0,48.0,49.0,136.0
NETHERLANDS,Americas,Thousands,1216.0,1203.0,1100.0,996.0,1131.0,1222.0,1325.0,1274.0,1068.0,1018.0,1223.0,1320.0,1323.0,1337.0,1431.0,1508.0,1646.0,2013.0,2072.0,2181.0,384.0,350.0,1540.0
NETHERLANDS,East Asia and the Pacific,Thousands,723.0,678.0,731.0,622.0,754.0,749.0,723.0,738.0,668.0,673.0,770.0,850.0,949.0,1040.0,1164.0,1319.0,1303.0,1608.0,1579.0,1710.0,286.0,271.0,848.0
NETHERLANDS,Europe,Thousands,7957.0,7479.0,7592.0,7432.0,7644.0,7940.0,8598.0,8904.0,8285.0,8146.0,8787.0,9016.0,9296.0,10286.0,11195.0,12050.0,12742.0,14151.0,14974.0,16052.0,6547.0,5578.0,13539.0
NETHERLANDS,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,Other not classified,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NETHERLANDS,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEW CALEDONIA,Total,Thousands,110.0,101.0,104.0,101.0,100.0,101.0,101.0,103.0,104.0,99.0,99.0,112.0,112.0,108.0,107.0,114.39999999999999,115.69999999999999,120.7,120.30000000000001,130.7,31.1,12.400000000000002,78.79999999999998
NEW CALEDONIA,Africa,Thousands,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,1.2,1.5,1.5,1.1,0.1,0.1,0.6
NEW CALEDONIA,Americas,Thousands,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.9,2.1,2.0,2.0,2.5,0.7,0.1,1.3
NEW CALEDONIA,East Asia and the Pacific,Thousands,72.0,70.0,68.0,65.0,66.0,68.0,66.0,68.0,64.0,63.0,65.0,68.0,65.0,60.0,62.0,67.0,70.1,73.9,74.2,79.0,18.0,3.6,41.4
NEW CALEDONIA,Europe,Thousands,34.0,28.0,33.0,32.0,30.0,30.0,32.0,32.0,36.0,32.0,29.0,39.0,43.0,44.0,41.0,42.8,42.3,43.3,42.6,48.1,12.3,8.3,35.4
NEW CALEDONIA,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEW CALEDONIA,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEW CALEDONIA,Other not classified,Thousands,1.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,0.3,0.1
NEW CALEDONIA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NEW ZEALAND,Total,Thousands,1787.0,1908.0,2044.0,2104.0,2333.0,2364.0,2409.0,2455.0,2447.2000000000003,2447.4999999999995,2510.7999999999997,2594.1,2554.7000000000003,2710.0,2853.5000000000005,3129.4000000000005,3494.2999999999993,3723.4,3857.8000000000006,3888.3,996.4,206.89999999999998,1433.8
NEW ZEALAND,Africa,Thousands,19.0,21.0,21.0,20.0,19.0,20.0,21.0,25.0,28.5,22.2,20.4,30.2,18.7,18.0,19.2,21.0,24.1,23.1,26.5,31.2,7.9,0.7,11.2
NEW ZEALAND,Americas,Thousands,245.0,240.0,261.0,267.0,276.0,276.0,295.0,290.0,295.9,275.8,268.4,268.5,253.1,279.0,299.8,330.3,398.5,456.3,486.3,493.8,170.6,6.6,147.9
NEW ZEALAND,East Asia and the Pacific,Thousands,1069.0,1159.0,1240.0,1260.0,1455.0,1469.0,1494.0,1530.0,1508.8,1561.7,1649.6,1695.0,1741.7,1857.0,1956.3,2173.4,2409.2,2521.9,2609.3,2609.7,567.0,179.2,1027.0
NEW ZEALAND,Europe,Thousands,372.0,387.0,423.0,461.0,489.0,521.0,516.0,517.0,518.8,491.5,465.3,476.0,411.4,424.0,447.0,469.9,526.6,588.3,575.9,560.9,213.4,11.1,179.2
NEW ZEALAND,Middle East,Thousands,5.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.3,15.2,16.1,16.2,13.3,14.0,13.9,15.2,17.2,19.0,18.6,17.8,4.6,1.6,6.8
NEW ZEALAND,South Asia,Thousands,10.0,15.0,19.0,17.0,18.0,20.0,23.0,25.0,26.9,28.5,32.9,31.9,33.1,35.0,41.5,51.8,57.7,68.7,75.9,74.6,20.1,2.1,23.3
NEW ZEALAND,Other not classified,Thousands,67.0,81.0,74.0,72.0,68.0,49.0,50.0,57.0,55.0,52.6,58.1,76.3,83.4,83.0,75.8,67.8,61.0,46.1,65.3,100.3,12.8,5.6,38.4
NEW ZEALAND,"of which, nationals residing abroad",Thousands,19.0,22.0,15.0,12.0,13.0,16.0,18.0,21.0,24.0,23.0,21.0,30.0,33.0,27.0,23.7,20.0,23.0,21.7,22.0,15.5,8.4,1.0,3.7
NICARAGUA,Total,Thousands,486.0,483.0,472.0,525.0,615.0,713.0,749.0,800.0,858.0,932.0,1012.0,1060.0,1180.0,1229.3000000000002,1329.5,1386.1999999999998,1504.3,1787.0,1255.5,1295.0,383.90000000000003,222.39999999999998,817.8
NICARAGUA,Africa,Thousands,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.9,1.2,1.1,0.8,0.7,0.4,0.6,0.3,0.2,3.5
NICARAGUA,Americas,Thousands,437.0,432.0,417.0,464.0,553.0,619.0,623.0,672.0,714.0,770.0,847.0,894.0,1000.0,1031.7,1024.0,1091.6,1135.3,1155.3,711.9,750.3,243.3,201.6,697.0
NICARAGUA,East Asia and the Pacific,Thousands,9.0,9.0,9.0,11.0,8.0,11.0,13.0,9.0,9.0,12.0,11.0,10.0,11.0,12.3,22.0,25.0,18.2,16.4,10.0,9.4,2.6,1.8,4.5
NICARAGUA,Europe,Thousands,38.0,40.0,45.0,49.0,53.0,59.0,58.0,53.0,58.0,71.0,74.0,76.0,79.0,83.0,97.6,102.2,104.0,115.4,68.1,51.3,20.7,18.6,53.5
NICARAGUA,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NICARAGUA,South Asia,Thousands,1.0,1.0,1.0,1.0,,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,3.7,2.3,2.2,1.5,1.3,0.9,0.7,0.2,0.2,0.5
NICARAGUA,Other not classified,Thousands,,,,,,21.0,53.0,66.0,74.0,77.0,77.0,78.0,88.0,97.7,182.4,164.1,244.5,497.9,464.2,482.7,116.8,,58.8
NICARAGUA,"of which, nationals residing abroad",Thousands,,,,,,21.0,53.0,65.0,74.0,77.0,77.0,78.0,88.0,98.0,182.4,164.0,244.5,498.0,464.0,483.0,117.0,,58.8
NIGER,Total,Thousands,50.0,52.0,39.0,54.0,57.0,58.0,60.0,48.0,73.0,65.0,74.0,82.0,94.2,123.19999999999999,134.6,134.5,152.4,164.39999999999998,157.1,192.2,85.4,,
NIGER,Africa,Thousands,28.0,35.0,26.0,37.0,38.0,35.0,36.0,24.0,47.0,42.0,48.0,53.0,56.8,69.5,75.9,75.8,85.9,92.7,88.6,108.4,48.2,,
NIGER,Americas,Thousands,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,7.2,11.1,12.1,12.1,13.7,14.8,14.1,17.3,7.6,,
NIGER,East Asia and the Pacific,Thousands,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,6.2,9.8,10.7,10.7,12.2,13.1,12.5,15.3,6.8,,
NIGER,Europe,Thousands,14.0,14.0,10.0,14.0,15.0,16.0,17.0,18.0,18.0,16.0,18.0,20.0,24.0,32.8,35.9,35.9,40.6,43.8,41.9,51.2,22.8,,
NIGER,Middle East,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIGER,South Asia,Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIGER,Other not classified,Thousands,4.0,,,,,,,,,,,,,,,,,,,,,,
NIGER,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,,,,,,,,,,,,
NIGERIA,Total,Thousands,1491.0,1752.0,2046.0,2253.0,2647.0,2779.0,3056.0,5239.0,5820.0,6053.0,6113.0,3765.0,4673.0,4038.0,4803.400000000001,6017.299999999999,5265.4,5182.0,5254.2,5360.8,1209.4,1246.3,1271.2
NIGERIA,Africa,Thousands,1051.0,1235.0,1451.0,1554.0,1825.0,1916.0,2108.0,3614.0,4015.0,4175.0,4185.0,872.0,1092.0,1281.0,1267.0,1584.4,1746.2,1395.7,1462.9,1464.3,405.4,418.3,426.7
NIGERIA,Americas,Thousands,58.0,68.0,80.0,94.0,111.0,117.0,129.0,222.0,244.0,256.0,258.0,177.0,478.0,241.0,258.2,404.9,309.5,345.9,329.6,327.8,76.1,76.3,77.8
NIGERIA,East Asia and the Pacific,Thousands,92.0,108.0,111.0,130.0,153.0,161.0,177.0,302.0,338.0,351.0,352.0,340.0,415.0,181.0,167.9,276.6,246.3,215.4,215.6,215.1,40.4,41.9,42.7
NIGERIA,Europe,Thousands,230.0,270.0,317.0,373.0,438.0,460.0,506.0,867.0,964.0,1001.0,1003.0,449.0,699.0,319.0,357.0,594.4,367.4,460.0,459.1,458.3,74.9,77.3,78.8
NIGERIA,Middle East,Thousands,25.0,29.0,35.0,41.0,48.0,50.0,55.0,95.0,105.0,110.0,111.0,38.0,113.0,62.0,66.0,99.2,81.0,78.3,76.9,78.8,34.8,35.9,36.6
NIGERIA,South Asia,Thousands,34.0,36.0,45.0,53.0,62.0,65.0,72.0,124.0,137.0,143.0,143.0,213.0,221.0,98.0,105.3,170.6,169.9,108.0,107.7,107.4,21.7,22.2,22.7
NIGERIA,Other not classified,Thousands,1.0,6.0,7.0,8.0,10.0,10.0,9.0,15.0,17.0,17.0,61.0,1676.0,1655.0,1856.0,2582.0,2887.2,2345.1,2578.7,2602.4,2709.1,556.1,574.4,585.9
NIGERIA,"of which, nationals residing abroad",Thousands,,,,,,,,,,,,1676.0,1653.0,1856.0,2582.0,2886.0,2345.0,2576.0,2584.0,2589.0,556.0,574.0,586.0
